"view_history","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","class","status","answer","correct","trial","letters"
"","null","html-keyboard-response","270","388260","0.0-3.0-0.127","+","null","","","","","",""
"","596","html-keyboard-response","271","388857","0.0-3.0-1.127","tênis","s","n","cog","word","S","exp","5"
"","null","html-keyboard-response","272","389364","0.0-3.0-0.128","+","null","","","","","",""
"","618","html-keyboard-response","273","389984","0.0-3.0-1.128","fratos","s","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","274","390492","0.0-3.0-0.129","+","null","","","","","",""
"","1287","html-keyboard-response","275","391780","0.0-3.0-1.129","lorfaz","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","276","392287","0.0-3.0-0.130","+","null","","","","","",""
"","945","html-keyboard-response","277","393232","0.0-3.0-1.130","trair","s","v","cog","word","S","exp","5"
"","null","html-keyboard-response","278","393739","0.0-3.0-0.131","+","null","","","","","",""
"","930","html-keyboard-response","279","394669","0.0-3.0-1.131","convidado","s","n","noncog","word","S","exp","9"
"","null","html-keyboard-response","280","395172","0.0-3.0-0.132","+","null","","","","","",""
"","2206","html-keyboard-response","281","397379","0.0-3.0-1.132","franda","n","null","noncog","pseudo","N","exp","null"
"","null","html-keyboard-response","282","397887","0.0-3.0-0.133","+","null","","","","","",""
"","905","html-keyboard-response","283","398793","0.0-3.0-1.133","espionar","s","v","cog","word","S","exp","8"
"","null","html-keyboard-response","284","399306","0.0-3.0-0.134","+","null","","","","","",""
"","1970","html-keyboard-response","285","401277","0.0-3.0-1.134","plinta","n","null","noncog","pseudo","N","exp","null"
